alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.332,2000,simple,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.1,3,2,0.723,0.447,1.0,1.0,12.459,12.118,9.6
1.332,2000,simple,1.05,0.1,5,2,0.7,0.401,1.0,1.0,12.015,12.502,9.6
1.332,2000,simple,1.05,0.1,7,2,0.683,0.368,1.0,1.0,10.818,11.945,8.0
1.332,2000,simple,1.05,0.2,3,2,0.643,0.289,1.0,1.0,9.182,12.828,4.4
1.332,2000,simple,1.05,0.2,5,2,0.63,0.262,1.0,1.0,7.26,11.973,0.0
1.332,2000,simple,1.05,0.2,7,2,0.624,0.248,1.0,1.0,5.603,9.118,0.0
1.332,2000,simple,1.05,0.3,3,2,0.61,0.224,1.0,1.0,3.371,6.116,0.0
1.332,2000,simple,1.05,0.3,5,2,0.607,0.217,1.0,1.0,2.818,5.949,0.0
1.332,2000,simple,1.05,0.3,7,2,0.607,0.217,1.0,1.0,2.818,5.949,0.0
1.332,2000,simple,1.05,0.4,3,2,0.6,0.203,1.0,1.0,1.12,2.24,0.0
1.332,2000,simple,1.05,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.05,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.05,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.05,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.05,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.05,0.6,3,2,0.597,0.196,1.0,1.0,0.576,1.11,0.0
1.332,2000,simple,1.05,0.6,5,2,0.597,0.196,1.0,1.0,0.834,1.388,0.1
1.332,2000,simple,1.05,0.6,7,2,0.597,0.196,1.0,1.0,1.301,2.241,0.1
1.332,2000,simple,1.05,0.7,3,2,0.587,0.176,1.0,1.0,5.819,8.98,0.2
1.332,2000,simple,1.05,0.7,5,2,0.577,0.154,1.0,1.0,4.0,6.781,0.2
1.332,2000,simple,1.05,0.7,7,2,0.577,0.154,1.0,1.0,4.133,6.915,0.3
1.332,2000,simple,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.1,3,2,0.703,0.406,1.0,1.0,12.215,12.586,10.4
1.332,2000,simple,1.1,0.1,5,2,0.69,0.381,1.0,1.0,11.448,12.137,8.7
1.332,2000,simple,1.1,0.1,7,2,0.677,0.355,1.0,1.0,10.587,12.017,8.2
1.332,2000,simple,1.1,0.2,3,2,0.64,0.281,1.0,1.0,9.066,13.022,2.6
1.332,2000,simple,1.1,0.2,5,2,0.627,0.255,1.0,1.0,6.311,9.51,0.0
1.332,2000,simple,1.1,0.2,7,2,0.624,0.248,1.0,1.0,5.76,9.332,0.0
1.332,2000,simple,1.1,0.3,3,2,0.607,0.217,1.0,1.0,2.942,6.234,0.0
1.332,2000,simple,1.1,0.3,5,2,0.607,0.217,1.0,1.0,2.92,6.171,0.0
1.332,2000,simple,1.1,0.3,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.1,0.6,3,2,0.597,0.196,1.0,1.0,1.176,1.988,0.1
1.332,2000,simple,1.1,0.6,5,2,0.597,0.196,1.0,1.0,1.43,2.315,0.2
1.332,2000,simple,1.1,0.6,7,2,0.593,0.19,1.0,1.0,1.792,2.164,0.8
1.332,2000,simple,1.1,0.7,3,2,0.58,0.161,1.0,1.0,5.467,9.207,0.3
1.332,2000,simple,1.1,0.7,5,2,0.577,0.154,1.0,1.0,4.167,6.971,0.3
1.332,2000,simple,1.1,0.7,7,2,0.573,0.147,1.0,1.0,4.357,7.184,0.4
1.332,2000,simple,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.1,3,2,0.697,0.393,1.0,1.0,11.778,12.155,9.0
1.332,2000,simple,1.15,0.1,5,2,0.687,0.374,1.0,1.0,11.518,12.276,8.7
1.332,2000,simple,1.15,0.1,7,2,0.66,0.321,1.0,1.0,9.816,12.185,8.0
1.332,2000,simple,1.15,0.2,3,2,0.63,0.262,1.0,1.0,7.02,10.217,0.0
1.332,2000,simple,1.15,0.2,5,2,0.624,0.248,1.0,1.0,5.78,9.365,0.0
1.332,2000,simple,1.15,0.2,7,2,0.624,0.248,1.0,1.0,5.828,9.451,0.0
1.332,2000,simple,1.15,0.3,3,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
1.332,2000,simple,1.15,0.3,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.3,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.15,0.5,5,2,0.597,0.196,1.0,1.0,0.025,0.066,0.0
1.332,2000,simple,1.15,0.5,7,2,0.597,0.196,1.0,1.0,0.05,0.132,0.0
1.332,2000,simple,1.15,0.6,3,2,0.597,0.196,1.0,1.0,1.979,3.521,0.3
1.332,2000,simple,1.15,0.6,5,2,0.597,0.196,1.0,1.0,2.504,3.776,0.8
1.332,2000,simple,1.15,0.6,7,2,0.593,0.19,1.0,1.0,1.875,2.237,0.8
1.332,2000,simple,1.15,0.7,3,2,0.577,0.154,1.0,1.0,5.633,9.375,0.3
1.332,2000,simple,1.15,0.7,5,2,0.57,0.139,1.0,1.0,3.55,5.374,0.5
1.332,2000,simple,1.15,0.7,7,2,0.57,0.139,1.0,1.0,3.583,5.41,0.5
1.332,2000,simple,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.1,3,2,0.68,0.36,1.0,1.0,11.265,12.384,8.5
1.332,2000,simple,1.2,0.1,5,2,0.677,0.354,1.0,1.0,11.094,12.457,8.4
1.332,2000,simple,1.2,0.1,7,2,0.653,0.307,1.0,1.0,9.266,12.094,4.4
1.332,2000,simple,1.2,0.2,3,2,0.63,0.262,1.0,1.0,7.155,10.395,0.0
1.332,2000,simple,1.2,0.2,5,2,0.624,0.248,1.0,1.0,5.948,9.677,0.0
1.332,2000,simple,1.2,0.2,7,2,0.62,0.242,1.0,1.0,5.525,9.743,0.0
1.332,2000,simple,1.2,0.3,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.3,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.3,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.2,0.5,5,2,0.597,0.196,1.0,1.0,0.025,0.066,0.0
1.332,2000,simple,1.2,0.5,7,2,0.597,0.196,1.0,1.0,0.05,0.132,0.0
1.332,2000,simple,1.2,0.6,3,2,0.597,0.196,1.0,1.0,2.029,3.552,0.3
1.332,2000,simple,1.2,0.6,5,2,0.597,0.196,1.0,1.0,2.579,3.853,0.9
1.332,2000,simple,1.2,0.6,7,2,0.593,0.19,1.0,1.0,3.075,3.922,0.9
1.332,2000,simple,1.2,0.7,3,2,0.57,0.139,1.0,1.0,3.583,5.655,0.3
1.332,2000,simple,1.2,0.7,5,2,0.57,0.139,1.0,1.0,3.633,5.517,0.5
1.332,2000,simple,1.2,0.7,7,2,0.57,0.139,1.0,1.0,4.517,7.024,0.5
1.332,2000,simple,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.1,3,2,0.957,0.916,0.994,0.991,9.852,7.834,9.6
1.665,2000,daytime,1.0,0.1,5,2,0.91,0.815,1.0,1.0,11.252,9.121,9.7
1.665,2000,daytime,1.0,0.1,7,2,0.843,0.682,1.0,1.0,10.869,9.404,10.1
1.665,2000,daytime,1.0,0.2,3,2,0.757,0.512,1.0,1.0,12.4,11.348,11.1
1.665,2000,daytime,1.0,0.2,5,2,0.69,0.381,1.0,1.0,10.741,11.624,8.8
1.665,2000,daytime,1.0,0.2,7,2,0.663,0.328,1.0,1.0,9.952,12.107,6.6
1.665,2000,daytime,1.0,0.3,3,2,0.683,0.368,1.0,1.0,12.474,13.267,9.7
1.665,2000,daytime,1.0,0.3,5,2,0.65,0.301,1.0,1.0,9.605,12.619,2.2
1.665,2000,daytime,1.0,0.3,7,2,0.647,0.294,1.0,1.0,9.351,12.697,2.3
1.665,2000,daytime,1.0,0.4,3,2,0.643,0.289,1.0,1.0,8.851,12.671,0.0
1.665,2000,daytime,1.0,0.4,5,2,0.627,0.256,1.0,1.0,6.634,11.394,0.0
1.665,2000,daytime,1.0,0.4,7,2,0.623,0.25,1.0,1.0,6.056,10.831,0.0
1.665,2000,daytime,1.0,0.5,3,2,0.623,0.25,1.0,1.0,6.008,10.811,0.0
1.665,2000,daytime,1.0,0.5,5,2,0.606,0.216,1.0,1.0,2.9,4.941,0.0
1.665,2000,daytime,1.0,0.5,7,2,0.606,0.216,1.0,1.0,2.933,4.996,0.0
1.665,2000,daytime,1.0,0.6,3,2,0.613,0.231,1.0,1.0,3.406,5.641,0.0
1.665,2000,daytime,1.0,0.6,5,2,0.603,0.21,1.0,1.0,2.084,3.301,0.0
1.665,2000,daytime,1.0,0.6,7,2,0.6,0.203,1.0,1.0,1.688,3.381,0.0
1.665,2000,daytime,1.0,0.7,3,2,0.6,0.203,1.0,1.0,6.559,8.972,2.1
1.665,2000,daytime,1.0,0.7,5,2,0.59,0.182,1.0,1.0,7.676,11.523,0.4
1.665,2000,daytime,1.0,0.7,7,2,0.58,0.161,1.0,1.0,4.593,6.817,0.4
1.665,2000,daytime,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.1,3,2,0.953,0.901,1.0,1.0,11.137,8.93,10.5
1.665,2000,daytime,1.05,0.1,5,2,0.9,0.795,1.0,1.0,12.022,9.717,10.3
1.665,2000,daytime,1.05,0.1,7,2,0.837,0.668,1.0,1.0,11.671,10.155,10.4
1.665,2000,daytime,1.05,0.2,3,2,0.74,0.48,1.0,1.0,12.945,11.878,12.0
1.665,2000,daytime,1.05,0.2,5,2,0.68,0.362,1.0,1.0,10.443,11.802,6.0
1.665,2000,daytime,1.05,0.2,7,2,0.66,0.322,1.0,1.0,9.905,12.262,5.6
1.665,2000,daytime,1.05,0.3,3,2,0.68,0.361,1.0,1.0,12.486,13.496,10.1
1.665,2000,daytime,1.05,0.3,5,2,0.65,0.301,1.0,1.0,9.962,13.103,2.4
1.665,2000,daytime,1.05,0.3,7,2,0.647,0.294,1.0,1.0,9.535,12.954,2.4
1.665,2000,daytime,1.05,0.4,3,2,0.637,0.276,1.0,1.0,8.198,12.586,0.0
1.665,2000,daytime,1.05,0.4,5,2,0.627,0.256,1.0,1.0,6.749,11.618,0.0
1.665,2000,daytime,1.05,0.4,7,2,0.617,0.237,1.0,1.0,4.74,7.454,0.0
1.665,2000,daytime,1.05,0.5,3,2,0.613,0.231,1.0,1.0,3.658,6.01,0.0
1.665,2000,daytime,1.05,0.5,5,2,0.606,0.216,1.0,1.0,2.9,4.941,0.0
1.665,2000,daytime,1.05,0.5,7,2,0.606,0.216,1.0,1.0,2.933,4.996,0.0
1.665,2000,daytime,1.05,0.6,3,2,0.607,0.217,1.0,1.0,2.183,3.685,0.0
1.665,2000,daytime,1.05,0.6,5,2,0.603,0.21,1.0,1.0,2.113,3.296,0.0
1.665,2000,daytime,1.05,0.6,7,2,0.6,0.203,1.0,1.0,1.716,3.378,0.0
1.665,2000,daytime,1.05,0.7,3,2,0.597,0.196,1.0,1.0,7.394,9.672,0.6
1.665,2000,daytime,1.05,0.7,5,2,0.587,0.174,1.0,1.0,6.228,9.317,0.4
1.665,2000,daytime,1.05,0.7,7,2,0.58,0.161,1.0,1.0,4.66,6.859,0.5
1.665,2000,daytime,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.1,3,2,0.943,0.881,1.0,1.0,11.706,9.193,11.1
1.665,2000,daytime,1.1,0.1,5,2,0.857,0.709,1.0,1.0,12.031,10.166,10.6
1.665,2000,daytime,1.1,0.1,7,2,0.81,0.616,1.0,1.0,12.035,10.626,10.2
1.665,2000,daytime,1.1,0.2,3,2,0.717,0.434,1.0,1.0,13.323,12.831,12.1
1.665,2000,daytime,1.1,0.2,5,2,0.663,0.328,1.0,1.0,10.016,12.23,5.0
1.665,2000,daytime,1.1,0.2,7,2,0.653,0.308,1.0,1.0,9.943,12.651,4.1
1.665,2000,daytime,1.1,0.3,3,2,0.667,0.335,1.0,1.0,11.635,13.441,5.8
1.665,2000,daytime,1.1,0.3,5,2,0.647,0.294,1.0,1.0,9.763,13.249,2.4
1.665,2000,daytime,1.1,0.3,7,2,0.643,0.288,1.0,1.0,9.317,12.969,2.5
1.665,2000,daytime,1.1,0.4,3,2,0.633,0.27,1.0,1.0,7.8,12.391,0.0
1.665,2000,daytime,1.1,0.4,5,2,0.617,0.237,1.0,1.0,4.84,7.594,0.0
1.665,2000,daytime,1.1,0.4,7,2,0.613,0.23,1.0,1.0,4.133,6.435,0.0
1.665,2000,daytime,1.1,0.5,3,2,0.61,0.224,1.0,1.0,3.282,5.948,0.0
1.665,2000,daytime,1.1,0.5,5,2,0.606,0.216,1.0,1.0,2.967,5.022,0.0
1.665,2000,daytime,1.1,0.5,7,2,0.606,0.216,1.0,1.0,3.047,5.194,0.0
1.665,2000,daytime,1.1,0.6,3,2,0.603,0.21,1.0,1.0,2.113,3.262,0.0
1.665,2000,daytime,1.1,0.6,5,2,0.6,0.203,1.0,1.0,1.893,3.587,0.2
1.665,2000,daytime,1.1,0.6,7,2,0.6,0.203,1.0,1.0,1.871,3.525,0.2
1.665,2000,daytime,1.1,0.7,3,2,0.587,0.174,1.0,1.0,6.193,9.19,0.4
1.665,2000,daytime,1.1,0.7,5,2,0.58,0.161,1.0,1.0,5.383,9.046,0.2
1.665,2000,daytime,1.1,0.7,7,2,0.573,0.147,1.0,1.0,4.39,7.2,0.4
1.665,2000,daytime,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.1,3,2,0.933,0.86,1.0,1.0,12.947,10.107,11.9
1.665,2000,daytime,1.15,0.1,5,2,0.847,0.688,1.0,1.0,12.565,10.528,10.9
1.665,2000,daytime,1.15,0.1,7,2,0.79,0.575,1.0,1.0,11.487,10.343,9.8
1.665,2000,daytime,1.15,0.2,3,2,0.7,0.403,1.0,1.0,12.757,12.758,10.6
1.665,2000,daytime,1.15,0.2,5,2,0.66,0.322,1.0,1.0,10.249,12.576,5.0
1.665,2000,daytime,1.15,0.2,7,2,0.65,0.301,1.0,1.0,9.581,12.567,2.2
1.665,2000,daytime,1.15,0.3,3,2,0.667,0.335,1.0,1.0,11.76,13.515,6.3
1.665,2000,daytime,1.15,0.3,5,2,0.647,0.294,1.0,1.0,9.863,13.32,2.7
1.665,2000,daytime,1.15,0.3,7,2,0.64,0.282,1.0,1.0,9.101,13.175,0.0
1.665,2000,daytime,1.15,0.4,3,2,0.617,0.237,1.0,1.0,4.593,7.227,0.0
1.665,2000,daytime,1.15,0.4,5,2,0.613,0.23,1.0,1.0,4.556,7.531,0.0
1.665,2000,daytime,1.15,0.4,7,2,0.61,0.222,1.0,1.0,3.733,5.304,0.0
1.665,2000,daytime,1.15,0.5,3,2,0.606,0.216,1.0,1.0,3.2,5.497,0.0
1.665,2000,daytime,1.15,0.5,5,2,0.606,0.216,1.0,1.0,3.227,5.522,0.0
1.665,2000,daytime,1.15,0.5,7,2,0.603,0.21,1.0,1.0,1.633,2.364,0.0
1.665,2000,daytime,1.15,0.6,3,2,0.603,0.21,1.0,1.0,2.421,3.688,0.0
1.665,2000,daytime,1.15,0.6,5,2,0.6,0.203,1.0,1.0,2.155,3.931,0.2
1.665,2000,daytime,1.15,0.6,7,2,0.597,0.196,1.0,1.0,1.326,2.125,0.2
1.665,2000,daytime,1.15,0.7,3,2,0.587,0.174,1.0,1.0,8.091,11.736,0.6
1.665,2000,daytime,1.15,0.7,5,2,0.573,0.147,1.0,1.0,4.193,6.9,0.4
1.665,2000,daytime,1.15,0.7,7,2,0.573,0.147,1.0,1.0,4.457,7.242,0.5
1.665,2000,daytime,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.1,3,2,0.91,0.816,1.0,1.0,13.296,10.122,12.7
1.665,2000,daytime,1.2,0.1,5,2,0.823,0.644,1.0,1.0,12.824,10.866,10.9
1.665,2000,daytime,1.2,0.1,7,2,0.767,0.53,1.0,1.0,11.613,10.631,9.9
1.665,2000,daytime,1.2,0.2,3,2,0.69,0.383,1.0,1.0,12.335,12.758,9.2
1.665,2000,daytime,1.2,0.2,5,2,0.653,0.307,1.0,1.0,9.744,12.487,2.2
1.665,2000,daytime,1.2,0.2,7,2,0.65,0.301,1.0,1.0,9.61,12.595,2.2
1.665,2000,daytime,1.2,0.3,3,2,0.653,0.307,1.0,1.0,10.687,13.709,2.7
1.665,2000,daytime,1.2,0.3,5,2,0.64,0.281,1.0,1.0,9.24,13.186,2.7
1.665,2000,daytime,1.2,0.3,7,2,0.633,0.269,1.0,1.0,8.018,12.763,0.0
1.665,2000,daytime,1.2,0.4,3,2,0.613,0.23,1.0,1.0,4.0,6.371,0.0
1.665,2000,daytime,1.2,0.4,5,2,0.606,0.216,1.0,1.0,2.9,4.941,0.0
1.665,2000,daytime,1.2,0.4,7,2,0.61,0.222,1.0,1.0,3.767,5.359,0.0
1.665,2000,daytime,1.2,0.5,3,2,0.606,0.216,1.0,1.0,3.333,5.712,0.0
1.665,2000,daytime,1.2,0.5,5,2,0.603,0.21,1.0,1.0,1.767,2.55,0.0
1.665,2000,daytime,1.2,0.5,7,2,0.6,0.203,1.0,1.0,1.178,2.381,0.0
1.665,2000,daytime,1.2,0.6,3,2,0.6,0.203,1.0,1.0,1.888,3.541,0.1
1.665,2000,daytime,1.2,0.6,5,2,0.6,0.203,1.0,1.0,2.188,3.915,0.3
1.665,2000,daytime,1.2,0.6,7,2,0.597,0.196,1.0,1.0,1.551,2.172,0.5
1.665,2000,daytime,1.2,0.7,3,2,0.577,0.154,1.0,1.0,5.867,9.425,0.3
1.665,2000,daytime,1.2,0.7,5,2,0.57,0.139,1.0,1.0,3.3,5.096,0.4
1.665,2000,daytime,1.2,0.7,7,2,0.57,0.139,1.0,1.0,3.45,5.217,0.5
