alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.665,2000,daytime,1.2,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.1,3,2,0.818,0.647,0.988,0.981,6.561,16.125,0.0
1.665,2000,simple,1.0,0.1,5,2,0.82,0.643,0.996,0.993,7.34,17.339,0.0
1.665,2000,simple,1.0,0.1,7,2,0.818,0.639,0.996,0.993,7.889,17.941,0.0
1.665,2000,simple,1.0,0.2,3,2,0.796,0.592,1.0,1.0,6.304,13.742,0.0
1.665,2000,simple,1.0,0.2,5,2,0.794,0.587,1.0,1.0,7.205,15.014,0.0
1.665,2000,simple,1.0,0.2,7,2,0.794,0.587,1.0,1.0,8.81,21.242,0.2
1.665,2000,simple,1.0,0.3,3,2,0.778,0.555,1.0,1.0,5.053,10.764,0.0
1.665,2000,simple,1.0,0.3,5,2,0.776,0.551,1.0,1.0,7.374,18.558,0.0
1.665,2000,simple,1.0,0.3,7,2,0.776,0.551,1.0,1.0,7.633,18.588,0.1
1.665,2000,simple,1.0,0.4,3,2,0.758,0.514,1.0,1.0,8.673,25.938,0.0
1.665,2000,simple,1.0,0.4,5,2,0.75,0.498,1.0,1.0,5.817,11.788,0.0
1.665,2000,simple,1.0,0.4,7,2,0.75,0.498,1.0,1.0,5.922,11.795,0.0
1.665,2000,simple,1.0,0.5,3,2,0.722,0.442,1.0,1.0,6.093,14.288,0.0
1.665,2000,simple,1.0,0.5,5,2,0.718,0.433,1.0,1.0,9.019,22.604,0.0
1.665,2000,simple,1.0,0.5,7,2,0.714,0.425,1.0,1.0,7.223,15.862,0.0
1.665,2000,simple,1.0,0.6,3,2,0.678,0.35,1.0,1.0,4.862,13.278,0.0
1.665,2000,simple,1.0,0.6,5,2,0.676,0.346,1.0,1.0,6.176,15.473,0.0
1.665,2000,simple,1.0,0.6,7,2,0.672,0.337,1.0,1.0,5.061,11.633,0.0
1.665,2000,simple,1.0,0.7,3,2,0.638,0.27,1.0,1.0,3.167,7.463,0.0
1.665,2000,simple,1.0,0.7,5,2,0.636,0.266,1.0,1.0,7.787,19.506,0.0
1.665,2000,simple,1.0,0.7,7,2,0.636,0.266,1.0,1.0,8.895,23.319,0.0
1.665,2000,simple,1.0,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,simple,1.0,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,simple,1.0,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,simple,1.0,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.1,3,2,0.82,0.643,0.996,0.993,6.675,16.277,0.0
1.665,2000,simple,1.05,0.1,5,2,0.818,0.639,0.996,0.993,7.815,17.96,0.0
1.665,2000,simple,1.05,0.1,7,2,0.816,0.636,0.996,0.993,8.45,18.282,0.0
1.665,2000,simple,1.05,0.2,3,2,0.794,0.587,1.0,1.0,7.911,20.176,0.0
1.665,2000,simple,1.05,0.2,5,2,0.79,0.579,1.0,1.0,8.551,21.138,0.0
1.665,2000,simple,1.05,0.2,7,2,0.788,0.575,1.0,1.0,8.596,21.215,0.1
1.665,2000,simple,1.05,0.3,3,2,0.776,0.551,1.0,1.0,6.61,17.453,0.0
1.665,2000,simple,1.05,0.3,5,2,0.774,0.547,1.0,1.0,7.555,18.709,0.0
1.665,2000,simple,1.05,0.3,7,2,0.772,0.543,1.0,1.0,6.116,12.088,0.1
1.665,2000,simple,1.05,0.4,3,2,0.752,0.502,1.0,1.0,4.771,10.276,0.0
1.665,2000,simple,1.05,0.4,5,2,0.75,0.498,1.0,1.0,5.886,11.79,0.0
1.665,2000,simple,1.05,0.4,7,2,0.748,0.494,1.0,1.0,6.013,11.838,0.0
1.665,2000,simple,1.05,0.5,3,2,0.72,0.438,1.0,1.0,6.01,14.278,0.0
1.665,2000,simple,1.05,0.5,5,2,0.716,0.429,1.0,1.0,7.14,15.798,0.0
1.665,2000,simple,1.05,0.5,7,2,0.712,0.421,1.0,1.0,7.006,15.741,0.0
1.665,2000,simple,1.05,0.6,3,2,0.676,0.345,1.0,1.0,3.52,8.901,0.0
1.665,2000,simple,1.05,0.6,5,2,0.672,0.337,1.0,1.0,4.885,11.359,0.0
1.665,2000,simple,1.05,0.6,7,2,0.67,0.334,1.0,1.0,4.857,11.397,0.0
1.665,2000,simple,1.05,0.7,3,2,0.638,0.27,1.0,1.0,7.036,19.558,0.0
1.665,2000,simple,1.05,0.7,5,2,0.636,0.266,1.0,1.0,8.895,23.319,0.0
1.665,2000,simple,1.05,0.7,7,2,0.636,0.266,1.0,1.0,8.895,23.319,0.0
1.665,2000,simple,1.05,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,simple,1.05,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,simple,1.05,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.05,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.1,3,2,0.82,0.643,0.996,0.993,7.125,16.606,0.0
1.665,2000,simple,1.1,0.1,5,2,0.816,0.635,0.996,0.992,8.04,18.225,0.0
1.665,2000,simple,1.1,0.1,7,2,0.812,0.628,0.996,0.992,8.158,18.232,0.0
1.665,2000,simple,1.1,0.2,3,2,0.79,0.58,1.0,1.0,7.432,20.418,0.0
1.665,2000,simple,1.1,0.2,5,2,0.786,0.571,1.0,1.0,7.921,20.579,0.0
1.665,2000,simple,1.1,0.2,7,2,0.784,0.567,1.0,1.0,8.282,20.711,0.1
1.665,2000,simple,1.1,0.3,3,2,0.774,0.547,1.0,1.0,5.638,13.056,0.0
1.665,2000,simple,1.1,0.3,5,2,0.77,0.539,1.0,1.0,6.58,14.502,0.0
1.665,2000,simple,1.1,0.3,7,2,0.768,0.535,1.0,1.0,6.66,14.467,0.0
1.665,2000,simple,1.1,0.4,3,2,0.75,0.498,1.0,1.0,5.326,11.824,0.0
1.665,2000,simple,1.1,0.4,5,2,0.748,0.494,1.0,1.0,7.124,15.426,0.0
1.665,2000,simple,1.1,0.4,7,2,0.744,0.486,1.0,1.0,6.861,13.907,0.0
1.665,2000,simple,1.1,0.5,3,2,0.714,0.424,1.0,1.0,5.462,12.625,0.0
1.665,2000,simple,1.1,0.5,5,2,0.708,0.412,1.0,1.0,6.344,14.12,0.0
1.665,2000,simple,1.1,0.5,7,2,0.708,0.412,1.0,1.0,6.657,15.189,0.0
1.665,2000,simple,1.1,0.6,3,2,0.674,0.342,1.0,1.0,3.592,8.919,0.0
1.665,2000,simple,1.1,0.6,5,2,0.672,0.337,1.0,1.0,5.147,11.648,0.0
1.665,2000,simple,1.1,0.6,7,2,0.67,0.334,1.0,1.0,4.895,11.393,0.0
1.665,2000,simple,1.1,0.7,3,2,0.638,0.27,1.0,1.0,7.059,19.551,0.0
1.665,2000,simple,1.1,0.7,5,2,0.632,0.258,1.0,1.0,7.893,20.604,0.0
1.665,2000,simple,1.1,0.7,7,2,0.632,0.258,1.0,1.0,7.893,20.604,0.0
1.665,2000,simple,1.1,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,simple,1.1,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,simple,1.1,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.1,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.1,3,2,0.818,0.636,1.0,1.0,7.199,17.209,0.0
1.665,2000,simple,1.15,0.1,5,2,0.81,0.62,1.0,1.0,7.313,15.996,0.0
1.665,2000,simple,1.15,0.1,7,2,0.81,0.62,1.0,1.0,8.373,17.464,0.0
1.665,2000,simple,1.15,0.2,3,2,0.786,0.571,1.0,1.0,8.896,26.862,0.0
1.665,2000,simple,1.15,0.2,5,2,0.784,0.567,1.0,1.0,9.831,27.225,0.0
1.665,2000,simple,1.15,0.2,7,2,0.782,0.563,1.0,1.0,8.594,20.856,0.1
1.665,2000,simple,1.15,0.3,3,2,0.77,0.539,1.0,1.0,5.526,13.061,0.0
1.665,2000,simple,1.15,0.3,5,2,0.768,0.535,1.0,1.0,6.49,14.472,0.0
1.665,2000,simple,1.15,0.3,7,2,0.768,0.535,1.0,1.0,6.66,14.467,0.0
1.665,2000,simple,1.15,0.4,3,2,0.746,0.49,1.0,1.0,6.207,13.656,0.0
1.665,2000,simple,1.15,0.4,5,2,0.74,0.477,1.0,1.0,6.57,13.503,0.0
1.665,2000,simple,1.15,0.4,7,2,0.74,0.477,1.0,1.0,6.688,13.524,0.0
1.665,2000,simple,1.15,0.5,3,2,0.71,0.416,1.0,1.0,5.542,13.68,0.0
1.665,2000,simple,1.15,0.5,5,2,0.708,0.412,1.0,1.0,6.654,15.18,0.0
1.665,2000,simple,1.15,0.5,7,2,0.706,0.408,1.0,1.0,6.532,15.276,0.0
1.665,2000,simple,1.15,0.6,3,2,0.674,0.342,1.0,1.0,3.592,8.919,0.0
1.665,2000,simple,1.15,0.6,5,2,0.67,0.334,1.0,1.0,4.907,11.393,0.0
1.665,2000,simple,1.15,0.6,7,2,0.668,0.33,1.0,1.0,7.413,17.354,0.0
1.665,2000,simple,1.15,0.7,3,2,0.634,0.262,1.0,1.0,3.971,9.766,0.0
1.665,2000,simple,1.15,0.7,5,2,0.63,0.254,1.0,1.0,4.758,10.728,0.0
1.665,2000,simple,1.15,0.7,7,2,0.628,0.25,1.0,1.0,3.957,8.51,0.0
1.665,2000,simple,1.15,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,simple,1.15,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.15,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.15,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.1,3,2,0.81,0.62,1.0,1.0,7.874,20.212,0.0
1.665,2000,simple,1.2,0.1,5,2,0.806,0.612,1.0,1.0,8.626,21.147,0.0
1.665,2000,simple,1.2,0.1,7,2,0.802,0.604,1.0,1.0,8.738,21.219,0.0
1.665,2000,simple,1.2,0.2,3,2,0.782,0.563,1.0,1.0,7.343,20.124,0.0
1.665,2000,simple,1.2,0.2,5,2,0.78,0.559,1.0,1.0,8.293,20.769,0.0
1.665,2000,simple,1.2,0.2,7,2,0.776,0.55,1.0,1.0,6.85,15.141,0.0
1.665,2000,simple,1.2,0.3,3,2,0.77,0.539,1.0,1.0,6.294,14.405,0.0
1.665,2000,simple,1.2,0.3,5,2,0.768,0.535,1.0,1.0,7.274,15.809,0.0
1.665,2000,simple,1.2,0.3,7,2,0.766,0.531,1.0,1.0,7.747,16.107,0.2
1.665,2000,simple,1.2,0.4,3,2,0.744,0.486,1.0,1.0,5.643,12.147,0.0
1.665,2000,simple,1.2,0.4,5,2,0.74,0.477,1.0,1.0,6.57,13.503,0.0
1.665,2000,simple,1.2,0.4,7,2,0.736,0.469,1.0,1.0,6.651,13.7,0.0
1.665,2000,simple,1.2,0.5,3,2,0.71,0.416,1.0,1.0,5.565,13.676,0.0
1.665,2000,simple,1.2,0.5,5,2,0.708,0.412,1.0,1.0,6.678,15.173,0.0
1.665,2000,simple,1.2,0.5,7,2,0.706,0.408,1.0,1.0,9.061,22.831,0.0
1.665,2000,simple,1.2,0.6,3,2,0.672,0.338,1.0,1.0,5.497,13.12,0.0
1.665,2000,simple,1.2,0.6,5,2,0.67,0.334,1.0,1.0,6.857,15.581,0.0
1.665,2000,simple,1.2,0.6,7,2,0.666,0.326,1.0,1.0,7.462,17.393,0.0
1.665,2000,simple,1.2,0.7,3,2,0.63,0.254,1.0,1.0,2.079,4.523,0.0
1.665,2000,simple,1.2,0.7,5,2,0.628,0.25,1.0,1.0,3.957,8.51,0.0
1.665,2000,simple,1.2,0.7,7,2,0.626,0.245,1.0,1.0,4.099,8.677,0.0
1.665,2000,simple,1.2,0.8,3,2,0.586,0.165,1.0,1.0,1.177,2.672,0.0
1.665,2000,simple,1.2,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.2,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.665,2000,simple,1.2,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.1,3,2,0.84,0.709,0.974,0.961,6.858,15.917,0.0
1.998,2000,daytime,1.0,0.1,5,2,0.838,0.697,0.981,0.971,8.215,20.433,0.0
1.998,2000,daytime,1.0,0.1,7,2,0.834,0.688,0.981,0.97,8.759,21.036,0.0
1.998,2000,daytime,1.0,0.2,3,2,0.804,0.611,0.996,0.992,6.225,12.1,0.4
1.998,2000,daytime,1.0,0.2,5,2,0.8,0.599,1.0,1.0,6.395,11.96,0.0
1.998,2000,daytime,1.0,0.2,7,2,0.796,0.591,1.0,1.0,6.693,12.249,0.0
1.998,2000,daytime,1.0,0.3,3,2,0.79,0.579,1.0,1.0,5.432,10.706,0.0
1.998,2000,daytime,1.0,0.3,5,2,0.78,0.56,1.0,1.0,8.411,19.125,0.4
1.998,2000,daytime,1.0,0.3,7,2,0.772,0.544,1.0,1.0,6.745,12.567,0.3
1.998,2000,daytime,1.0,0.4,3,2,0.754,0.506,1.0,1.0,7.284,17.755,0.0
1.998,2000,daytime,1.0,0.4,5,2,0.75,0.498,1.0,1.0,6.639,12.794,0.0
1.998,2000,daytime,1.0,0.4,7,2,0.75,0.498,1.0,1.0,9.8,21.815,0.2
1.998,2000,daytime,1.0,0.5,3,2,0.73,0.457,1.0,1.0,8.894,23.322,0.0
1.998,2000,daytime,1.0,0.5,5,2,0.724,0.445,1.0,1.0,8.327,19.284,0.0
1.998,2000,daytime,1.0,0.5,7,2,0.718,0.431,1.0,1.0,8.622,19.567,0.0
1.998,2000,daytime,1.0,0.6,3,2,0.696,0.387,1.0,1.0,5.078,13.351,0.0
1.998,2000,daytime,1.0,0.6,5,2,0.686,0.366,1.0,1.0,6.843,16.134,0.0
1.998,2000,daytime,1.0,0.6,7,2,0.686,0.366,1.0,1.0,6.841,16.15,0.0
1.998,2000,daytime,1.0,0.7,3,2,0.646,0.287,1.0,1.0,3.164,8.422,0.0
1.998,2000,daytime,1.0,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.998,2000,daytime,1.0,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.998,2000,daytime,1.0,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,daytime,1.0,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.0,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.0,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.1,3,2,0.84,0.7,0.981,0.971,8.294,22.318,0.0
1.998,2000,daytime,1.05,0.1,5,2,0.832,0.684,0.981,0.97,7.585,16.194,0.0
1.998,2000,daytime,1.05,0.1,7,2,0.832,0.68,0.985,0.976,8.168,16.414,0.0
1.998,2000,daytime,1.05,0.2,3,2,0.8,0.603,0.996,0.992,6.328,12.031,0.4
1.998,2000,daytime,1.05,0.2,5,2,0.796,0.591,1.0,1.0,6.431,12.026,0.0
1.998,2000,daytime,1.05,0.2,7,2,0.794,0.588,1.0,1.0,6.646,12.279,0.0
1.998,2000,daytime,1.05,0.3,3,2,0.784,0.568,1.0,1.0,5.649,11.256,0.0
1.998,2000,daytime,1.05,0.3,5,2,0.774,0.548,1.0,1.0,6.956,13.317,0.4
1.998,2000,daytime,1.05,0.3,7,2,0.768,0.536,1.0,1.0,6.972,12.958,0.0
1.998,2000,daytime,1.05,0.4,3,2,0.754,0.506,1.0,1.0,8.201,20.151,0.0
1.998,2000,daytime,1.05,0.4,5,2,0.75,0.498,1.0,1.0,8.672,19.433,0.0
1.998,2000,daytime,1.05,0.4,7,2,0.748,0.495,1.0,1.0,9.45,21.748,0.2
1.998,2000,daytime,1.05,0.5,3,2,0.728,0.453,1.0,1.0,10.369,29.844,0.0
1.998,2000,daytime,1.05,0.5,5,2,0.722,0.44,1.0,1.0,11.134,27.344,0.0
1.998,2000,daytime,1.05,0.5,7,2,0.718,0.431,1.0,1.0,12.271,31.941,0.0
1.998,2000,daytime,1.05,0.6,3,2,0.69,0.375,1.0,1.0,5.04,12.802,0.0
1.998,2000,daytime,1.05,0.6,5,2,0.682,0.358,1.0,1.0,5.992,12.76,0.0
1.998,2000,daytime,1.05,0.6,7,2,0.682,0.358,1.0,1.0,6.979,16.421,0.0
1.998,2000,daytime,1.05,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.998,2000,daytime,1.05,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.998,2000,daytime,1.05,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.998,2000,daytime,1.05,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,daytime,1.05,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.05,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.05,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.1,3,2,0.836,0.692,0.981,0.971,7.078,16.145,0.0
1.998,2000,daytime,1.1,0.1,5,2,0.832,0.68,0.985,0.976,7.866,16.394,0.0
1.998,2000,daytime,1.1,0.1,7,2,0.832,0.676,0.989,0.982,8.245,16.459,0.0
1.998,2000,daytime,1.1,0.2,3,2,0.796,0.595,0.996,0.992,5.631,10.684,0.0
1.998,2000,daytime,1.1,0.2,5,2,0.792,0.584,1.0,1.0,6.127,11.892,0.0
1.998,2000,daytime,1.1,0.2,7,2,0.792,0.584,1.0,1.0,7.553,15.484,0.0
1.998,2000,daytime,1.1,0.3,3,2,0.784,0.568,1.0,1.0,5.825,11.601,0.0
1.998,2000,daytime,1.1,0.3,5,2,0.768,0.536,1.0,1.0,7.556,16.868,0.0
1.998,2000,daytime,1.1,0.3,7,2,0.764,0.528,1.0,1.0,7.62,16.444,0.1
1.998,2000,daytime,1.1,0.4,3,2,0.754,0.506,1.0,1.0,8.313,20.322,0.0
1.998,2000,daytime,1.1,0.4,5,2,0.744,0.486,1.0,1.0,7.877,19.731,0.0
1.998,2000,daytime,1.1,0.4,7,2,0.744,0.486,1.0,1.0,9.847,24.494,0.1
1.998,2000,daytime,1.1,0.5,3,2,0.72,0.436,1.0,1.0,8.243,23.329,0.0
1.998,2000,daytime,1.1,0.5,5,2,0.712,0.42,1.0,1.0,9.359,24.011,0.0
1.998,2000,daytime,1.1,0.5,7,2,0.708,0.412,1.0,1.0,9.381,24.048,0.0
1.998,2000,daytime,1.1,0.6,3,2,0.69,0.375,1.0,1.0,5.094,12.795,0.0
1.998,2000,daytime,1.1,0.6,5,2,0.682,0.358,1.0,1.0,9.14,20.997,0.0
1.998,2000,daytime,1.1,0.6,7,2,0.682,0.358,1.0,1.0,9.171,21.088,0.0
1.998,2000,daytime,1.1,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.998,2000,daytime,1.1,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.998,2000,daytime,1.1,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.998,2000,daytime,1.1,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,daytime,1.1,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.1,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.1,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.1,3,2,0.836,0.684,0.989,0.982,6.871,14.276,0.0
1.998,2000,daytime,1.15,0.1,5,2,0.828,0.668,0.989,0.982,7.15,13.831,0.0
1.998,2000,daytime,1.15,0.1,7,2,0.828,0.668,0.989,0.982,7.798,14.329,0.0
1.998,2000,daytime,1.15,0.2,3,2,0.794,0.588,1.0,1.0,5.313,10.523,0.0
1.998,2000,daytime,1.15,0.2,5,2,0.792,0.584,1.0,1.0,6.184,11.915,0.0
1.998,2000,daytime,1.15,0.2,7,2,0.79,0.58,1.0,1.0,7.723,15.572,0.0
1.998,2000,daytime,1.15,0.3,3,2,0.78,0.559,1.0,1.0,7.268,16.875,0.0
1.998,2000,daytime,1.15,0.3,5,2,0.768,0.536,1.0,1.0,8.007,18.402,0.0
1.998,2000,daytime,1.15,0.3,7,2,0.762,0.523,1.0,1.0,10.282,26.069,0.0
1.998,2000,daytime,1.15,0.4,3,2,0.75,0.499,1.0,1.0,9.481,24.697,0.0
1.998,2000,daytime,1.15,0.4,5,2,0.744,0.486,1.0,1.0,8.593,21.292,0.0
1.998,2000,daytime,1.15,0.4,7,2,0.74,0.478,1.0,1.0,11.344,26.87,0.1
1.998,2000,daytime,1.15,0.5,3,2,0.716,0.429,1.0,1.0,6.328,16.136,0.0
1.998,2000,daytime,1.15,0.5,5,2,0.712,0.42,1.0,1.0,9.359,24.011,0.0
1.998,2000,daytime,1.15,0.5,7,2,0.708,0.412,1.0,1.0,9.394,24.096,0.0
1.998,2000,daytime,1.15,0.6,3,2,0.684,0.362,1.0,1.0,5.853,14.467,0.0
1.998,2000,daytime,1.15,0.6,5,2,0.68,0.354,1.0,1.0,7.189,16.681,0.0
1.998,2000,daytime,1.15,0.6,7,2,0.68,0.354,1.0,1.0,7.208,16.717,0.0
1.998,2000,daytime,1.15,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.998,2000,daytime,1.15,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.998,2000,daytime,1.15,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.998,2000,daytime,1.15,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,daytime,1.15,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.15,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.15,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
